"row_type","item_path","run_id","execution_status_missing_before","report_missing_before","figures_manifest_missing_before","execution_status_written","execution_status_backfilled_value","report_written","report_target_path","figures_manifest_written","figures_detected_count","has_run_manifest","has_error_log","script_path_from_manifest","classification","used_in_runs","usage_count","strategy_reason","completed_after"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_013524_switching_threshold_residual_structure","run_2026_03_24_013524_switching_threshold_residual_structure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_013524_switching_threshold_residual_structure\reports\report.md","YES","27","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_013645_switching_creep_scaling_test","run_2026_03_24_013645_switching_creep_scaling_test","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_013645_switching_creep_scaling_test\reports\report.md","YES","1","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure","run_2026_03_24_014228_switching_threshold_residual_structure","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014228_switching_threshold_residual_structure\reports\report.md","YES","27","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014456_switching_width_roughness_competition_te","run_2026_03_24_014456_switching_width_roughness_competition_te","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014456_switching_width_roughness_competition_te\reports\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014506_switching_width_roughness_competition_te","run_2026_03_24_014506_switching_width_roughness_competition_te","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_014506_switching_width_roughness_competition_te\reports\report.md","YES","15","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_023500_switching_width_restricted_window_analysis","run_2026_03_24_023500_switching_width_restricted_window_analysis","YES","YES","YES","YES","UNKNOWN","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_023500_switching_width_restricted_window_analysis\reports\report.md","YES","2","NO","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_210607_switching_barrier_distribution_from_map","run_2026_03_24_210607_switching_barrier_distribution_from_map","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_210607_switching_barrier_distribution_from_map\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_212033_switching_barrier_distribution_from_map","run_2026_03_24_212033_switching_barrier_distribution_from_map","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_212033_switching_barrier_distribution_from_map\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_220314_residual_decomposition","run_2026_03_24_220314_residual_decomposition","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_220314_residual_decomposition\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_233256_energy_mapping","run_2026_03_24_233256_energy_mapping","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_24_233256_energy_mapping\reports\report.md","YES","6","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit","run_2026_03_25_000845_22k_residual_failure_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_000845_22k_residual_failure_audit\reports\report.md","YES","27","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_002930_peak_jump_audit","run_2026_03_25_002930_peak_jump_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_002930_peak_jump_audit\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_003119_peak_jump_audit","run_2026_03_25_003119_peak_jump_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_003119_peak_jump_audit\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_003337_peak_jump_audit","run_2026_03_25_003337_peak_jump_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_003337_peak_jump_audit\reports\report.md","YES","3","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_residual_sector_robustness","run_2026_03_25_011157_residual_sector_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_residual_sector_robustness\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_ridge_extraction_robustness","run_2026_03_25_011157_ridge_extraction_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011157_ridge_extraction_robustness\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011203_pt_energy_robustness_audit","run_2026_03_25_011203_pt_energy_robustness_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011203_pt_energy_robustness_audit\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011204_rsr_child_baseline","run_2026_03_25_011204_rsr_child_baseline","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011204_rsr_child_baseline\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011228_pt_robust_canonical","run_2026_03_25_011228_pt_robust_canonical","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011228_pt_robust_canonical\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011526_rsr_child_tmax_28k","run_2026_03_25_011526_rsr_child_tmax_28k","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011526_rsr_child_tmax_28k\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011530_pt_robust_smooth_w3","run_2026_03_25_011530_pt_robust_smooth_w3","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011530_pt_robust_smooth_w3\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011605_rsr_child_tmax_25k","run_2026_03_25_011605_rsr_child_tmax_25k","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011605_rsr_child_tmax_25k\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011617_pt_robust_smooth_w7","run_2026_03_25_011617_pt_robust_smooth_w7","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011617_pt_robust_smooth_w7\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011649_rsr_child_nxgrid_180","run_2026_03_25_011649_rsr_child_nxgrid_180","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011649_rsr_child_nxgrid_180\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011702_pt_robust_sgolay_w5","run_2026_03_25_011702_pt_robust_sgolay_w5","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011702_pt_robust_sgolay_w5\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011738_rsr_child_nxgrid_260","run_2026_03_25_011738_rsr_child_nxgrid_260","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011738_rsr_child_nxgrid_260\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011758_pt_robust_no_monotone","run_2026_03_25_011758_pt_robust_no_monotone","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011758_pt_robust_no_monotone\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011852_rsr_child_smoothwindow_3","run_2026_03_25_011852_rsr_child_smoothwindow_3","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011852_rsr_child_smoothwindow_3\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011917_pt_robust_minpts8","run_2026_03_25_011917_pt_robust_minpts8","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011917_pt_robust_minpts8\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011944_rsr_child_smoothwindow_9","run_2026_03_25_011944_rsr_child_smoothwindow_9","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_011944_rsr_child_smoothwindow_9\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012002_rsr_child_cdf_fallback_only","run_2026_03_25_012002_rsr_child_cdf_fallback_only","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012002_rsr_child_cdf_fallback_only\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552","run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012015_rsr_child_alignment_run_2026_03_09_14552\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012421_pt_energy_robustness_audit","run_2026_03_25_012421_pt_energy_robustness_audit","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012421_pt_energy_robustness_audit\reports\report.md","YES","0","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012425_pt_robust_canonical","run_2026_03_25_012425_pt_robust_canonical","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012425_pt_robust_canonical\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012458_ridge_extraction_robustness","run_2026_03_25_012458_ridge_extraction_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012458_ridge_extraction_robustness\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012515_residual_sector_robustness","run_2026_03_25_012515_residual_sector_robustness","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012515_residual_sector_robustness\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline","run_2026_03_25_012517_rsr_child_baseline","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012517_rsr_child_baseline\reports\report.md","YES","24","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012533_pt_robust_smooth_w3","run_2026_03_25_012533_pt_robust_smooth_w3","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012533_pt_robust_smooth_w3\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012617_pt_robust_smooth_w7","run_2026_03_25_012617_pt_robust_smooth_w7","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012617_pt_robust_smooth_w7\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012635_rsr_child_tmax_28k","run_2026_03_25_012635_rsr_child_tmax_28k","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012635_rsr_child_tmax_28k\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012648_pt_robust_sgolay_w5","run_2026_03_25_012648_pt_robust_sgolay_w5","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012648_pt_robust_sgolay_w5\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012717_rsr_child_tmax_25k","run_2026_03_25_012717_rsr_child_tmax_25k","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012717_rsr_child_tmax_25k\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012731_pt_robust_no_monotone","run_2026_03_25_012731_pt_robust_no_monotone","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012731_pt_robust_no_monotone\reports\report.md","YES","9","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012810_rsr_child_nxgrid_180","run_2026_03_25_012810_rsr_child_nxgrid_180","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012810_rsr_child_nxgrid_180\reports\report.md","YES","12","YES","NO","","","","","","YES"
"run","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012833_pt_robust_minpts8","run_2026_03_25_012833_pt_robust_minpts8","YES","YES","YES","YES","SUCCESS","YES","C:\Dev\matlab-functions\results\switching\runs\run_2026_03_25_012833_pt_robust_minpts8\reports\report.md","YES","9","YES","NO","","","","","","YES"
